,est_diameter_max,relative_velocity,miss_distance,absolute_magnitude,hazardous
50765,0.2187963027,36848.247416438,6945992.943687224,22.17,0
50766,0.3119176705,29713.090643952,14931352.319497831,21.4,1
50768,0.0783501764,54810.4968647615,10633304.027202824,24.4,0
50770,0.0271668934,29730.5261122778,3038364.050534191,26.7,0
50771,0.0941976306,34314.9512066225,15934753.97257388,24.0,0
50772,0.0472106499,48672.7452597161,3873033.488128313,25.5,0
50773,0.0411187571,26859.3060918305,2241118.285375435,25.8,0
50776,0.0748238376,36515.5226290246,30686418.590735864,24.5,0
50785,0.3926810818,10644.3273856515,71437709.29018521,20.9,0
50787,0.0594346868,36070.9436882851,12846527.201673608,25.0,0
50789,0.0682401509,22187.2202022262,4981044.159523306,24.7,0
50804,0.1081533507,20416.9810768898,34899317.361164294,23.7,0
50806,0.0542050786,44044.1605235351,2361301.414347537,25.2,0
50807,0.1185877909,44318.1951009137,5533143.580957535,23.5,0
50808,0.0748238376,34056.6512914483,4661871.793153921,24.5,0
50811,0.0542050786,40093.1983123056,582565.715809931,25.2,0
50812,0.3926810818,90727.8141650036,70487474.10675588,20.9,0
50814,0.0259441818,9999.7826652912,23886295.2389325,26.8,0
50819,0.1714115092,41837.4222626524,9064565.695406878,22.7,0
50821,0.1241766613,34922.6542713491,16229838.478870329,23.4,0
50823,0.0196806745,25298.2142422791,3047816.840743751,27.4,0
50824,0.0622357573,22234.5581073003,6258642.551739392,24.9,0
50826,0.0411187571,25677.1302934319,7865363.857527274,25.8,0
50828,0.0714562102,34200.7445763968,8877990.179020917,24.6,0
50829,0.0472106499,26314.3717836315,53236637.64502906,25.5,0
50831,0.008590926,44899.7729111086,37594585.14452168,29.2,0
50841,0.0171411509,40022.4465178873,34987078.21857023,27.7,0
50844,0.1968067451,14618.1480830504,45074463.60993575,22.4,0
50845,0.1081533507,52745.810175247,10758779.285544686,23.7,0
50846,0.1636967205,40423.4569204236,7821792.146468731,22.8,0
50855,0.4508582062,30553.5666585567,43922917.16089059,20.6,0
50856,0.0517654482,68628.088725439,13083121.379245335,25.3,0
50863,0.0319183166,135472.954552996,63829392.33182032,26.35,0
50867,0.4508582062,63337.406722133,33417436.1810014,20.6,0
50868,0.0156329154,31582.6472609667,1983654.2923917,27.9,0
50869,0.2157943048,65527.5709829279,28098569.72248964,22.2,0
50870,0.0472106499,42174.7146891605,1196948.011329971,25.5,0
50871,0.0284472297,56129.8187055874,3135249.989055666,26.6,0
50873,0.3420109247,52469.8828199557,916813.119378364,21.2,1
50874,0.0196806745,36976.12769007,401395.155507283,27.4,0
50876,0.1056914799,29630.5326702084,18786015.189190146,23.75,0
50877,0.0859092601,34589.1123961667,15438197.323112184,24.2,0
50879,0.099092316,48994.4163403552,52639351.45393178,23.89,0
50886,0.0342010925,27506.2918720245,2973602.249983758,26.2,0
50887,0.0118587791,72693.1587201725,307871.937746816,28.5,0
50888,0.1636967205,31477.1314463366,33332859.73865522,22.8,0
50889,0.0714562102,23556.4366202013,21300369.04739087,24.6,0
50892,3.5159280475,46452.1595655154,70725101.54185592,16.14,0
50896,0.0783501764,19295.8958428891,10219714.835156316,24.4,0
50899,0.0651688382,49758.7032965232,6291630.841806489,24.8,0
50900,0.0118478618,10837.76375915,731906.38219204,28.502,0
50901,0.0142115019,23384.3798719864,1724415.021484675,28.107,0
50913,0.1563291544,27909.9965257755,32318904.150327902,22.9,0
50924,0.0714562102,75991.9891373392,1972229.024346616,24.6,0
50925,0.0651688382,32459.3880048576,6634335.491679206,24.8,0
50928,0.1361570015,48516.772308561,6480866.118562328,23.2,0
50929,0.0622357573,46660.968675472,2503442.159643351,24.9,0
50933,0.0215794305,35921.3678454237,27055298.756039675,27.2,0
50945,1.1118340719,100810.8266978318,49859776.50439421,18.64,0
50946,0.8590926012,54298.5197764673,55854362.09054173,19.2,0
50947,0.0783501764,18372.0514484307,20615545.37842713,24.4,0
50948,0.3750075218,64848.9376245956,26372001.17982716,21.0,0
50949,0.0517654482,23484.9644953198,3254322.308963657,25.3,0
50950,0.0783501764,30599.3009542011,17867261.875196602,24.4,0
50951,0.0783501764,24164.8607796375,7035400.649245056,24.4,0
50953,0.0170466867,67728.0825498755,584151.55795044,27.712,0
50957,0.0215794305,43134.3161613644,23924199.943318848,27.2,0
50958,0.0820427065,49427.0525681064,54359802.17674081,24.3,0
50960,0.0459240286,49123.0584618257,38930465.35595128,25.56,0
50961,2.6548499417,37511.3967525968,49609140.1282777,16.75,0
50969,0.4508582062,13190.245274817,44137639.4566779,20.6,0
50971,0.2716689341,56703.8973681659,46896831.51691053,21.7,0
50972,0.0205607986,15724.1837772391,3305861.049066281,27.305,0
50978,0.7835017643,37872.2988333403,18297721.323761523,19.4,1
50984,0.0049435619,71166.5513736696,39722219.50298064,30.4,0
50987,0.1425738833,66327.5735832416,18399304.77003908,23.1,0
50989,0.2157943048,39218.566519805,44316753.37538336,22.2,0
50990,0.0682401509,48671.3399584129,11776387.590104004,24.7,0
50991,0.0149293183,44407.754395033,724633.128229871,28.0,0
50992,0.2259643771,60479.1840969461,16019942.898519415,22.1,0
50993,0.0463489584,14852.8418089725,11638203.199836932,25.54,0
51003,0.0542050786,48645.6452618159,42428226.91742532,25.2,0
51005,0.1081533507,37814.8844199913,15981664.738010395,23.7,0
51008,0.0179489885,44393.3843470546,2319305.08853839,27.6,0
51009,0.0567596853,57617.6872842677,5454543.58847764,25.1,0
51010,0.1879489824,32159.9410902057,29983724.10981979,22.5,0
51011,0.1879489824,42639.6586432478,71968605.63703242,22.5,0
51015,0.8434123941,32278.6386791229,53289717.58726779,19.24,0
51018,0.0986370281,24518.7468131235,21623138.49454441,23.9,0
51020,0.1032856481,70741.4415057713,6290923.946991378,23.8,0
51023,0.459240286,58058.5151770567,42584443.65542475,20.56,1
51024,0.0303277352,19644.5627268542,4652664.418250096,26.461,0
51025,0.2844722965,4475.3633007195,62179015.49528733,21.6,0
51029,0.5297122041,10258.222952073,48443167.23855866,20.25,0
51034,0.0430566244,26831.3060921715,3864471.927229278,25.7,0
51039,0.0599846292,36744.3772653064,70983640.5152139,24.98,0
51043,0.023661375,26373.9889424153,4847705.887536375,27.0,0
51047,0.0094197631,30795.4793418189,19029749.269182723,29.0,0
51048,0.1247498347,90748.947092661,73543590.75700554,23.39,0
51052,0.0171411509,27019.3504800742,10195841.154353855,27.7,0
51055,0.8590926012,59206.4072826876,41795097.24123369,19.2,0
51061,1.0328564805,42549.8492646245,41650050.632112056,18.8,0
51069,1.1325046106,63173.9757933115,30505260.402177066,18.6,0
51070,0.1081533507,39211.6363916188,14115319.395593848,23.7,0
51073,0.0450858206,6524.8135159022,17819989.277391918,25.6,0
51083,0.0542050786,53118.4618044472,49453841.81648156,25.2,0
51085,0.2965104328,16298.5407811644,31286441.929181185,21.51,0
51087,0.5998462923,63128.0836248617,16992409.641891982,19.98,1
51090,1.2417666126,62851.1845861681,40426866.25106,18.4,0
51099,0.1729975604,49513.7317752364,296986.224339461,22.68,0
51102,0.0529712204,31339.4669925188,70186729.04145545,25.25,0
51105,1.1858779086,34786.288132594,17047469.54185973,18.5,0
51106,0.0941976306,67884.5212814606,14072893.993173968,24.0,0
51108,0.1361570015,49405.6334288851,13294848.097364197,23.2,0
51109,0.1132504611,50343.6126257971,28730229.62952809,23.6,0
51111,0.0206081961,37881.0080166416,1818926.407975427,27.3,0
51113,0.0542050786,59718.8381790344,7949031.732169798,25.2,0
51118,0.0695088301,77028.1571397532,26006126.39297481,24.66,0
51126,0.0594346868,27799.3496115065,18452368.944662303,25.0,0
51127,0.0594346868,24910.0313327558,4158653.131667091,25.0,0
51128,0.0651688382,27287.2841698723,6342528.12120234,24.8,0
51129,0.0594346868,32072.947883093,4193022.404551519,25.0,0
51130,0.0142573883,24732.5161399313,167165.491949201,28.1,0
51131,0.1425738833,35119.2998677569,53185647.375597216,23.1,0
51145,0.5420507863,72099.3152592392,38259850.17852461,20.2,0
51146,0.0542050786,69443.0942751947,6594626.188187045,25.2,0
51152,0.0472106499,26357.0711673983,5663018.138661421,25.5,0
51155,0.0494356193,63052.654341325,7782508.269399276,25.4,0
51157,0.0186397455,24284.6187215045,1716918.911575567,27.518,0
51158,0.0358129403,72461.0474460641,51987995.32677145,26.1,0
51160,3.8908096001,95193.0136420438,42041594.67812112,15.92,1
51163,0.8872376825,91258.8749159882,53299525.50786095,19.13,0
51164,0.7145621017,45698.8516725506,48035584.23643499,19.6,0
51165,0.2366137501,27672.8625728828,24832617.076720696,22.0,0
51167,0.0682401509,36070.0963236652,7217692.385744206,24.7,0
51168,0.0392681082,38190.1357348387,1356466.194802855,25.9,0
51171,0.0689032931,64248.3831410442,6335169.357097679,24.679,0
51172,0.0187948982,34427.6306744121,718090.360666912,27.5,0
51173,0.0748238376,11180.4999927227,25109375.499867044,24.5,0
51178,0.8590926012,120967.2693790916,15529147.023674827,19.2,0
51179,0.0594346868,30865.0398568321,11572435.533128193,25.0,0
51180,0.0171411509,25979.6369765902,704831.591207534,27.7,0
51181,0.0682401509,47317.1945393502,4064635.837021375,24.7,0
51183,0.0622357573,25235.1343498168,8199586.622326518,24.9,0
51184,0.2366137501,2953.9972671379,52738566.586409785,22.0,0
51191,1.1067256584,47613.7383991006,28652181.922464665,18.65,0
51194,0.1081533507,65231.3490102698,32883152.83365887,23.7,0
51195,0.023661375,63990.97529774,55883749.03628538,27.0,0
51198,0.0899580388,42004.2674523305,16564027.13535521,24.1,0
51199,0.6223575734,72464.0373466427,38108055.38900473,19.9,0
51204,0.1202375114,89424.8183863764,66104101.92131704,23.47,0
51205,0.285785361,108546.069161057,69182124.24750993,21.59,1
51208,0.1714115092,35959.1042980978,39118511.29972105,22.7,0
51215,0.0118587791,41627.6050357778,52532435.7860553,28.5,0
51216,0.0147244804,89134.6944666701,17828210.17402139,28.03,0
51224,0.0494356193,11434.6168003631,29717534.626591075,25.4,0
51225,0.0748238376,53833.0419115877,7733868.451781299,24.5,0
51227,0.1081533507,26077.0538925628,17379333.148249075,23.7,0
51242,0.0411187571,48627.3748757364,4659926.362613293,25.8,0
51243,0.0074823838,31905.2935346039,131191.632311153,29.5,0
51259,0.1081533507,70917.607475073,8570013.358207444,23.7,0
51266,0.1607089186,65503.6766400604,42323153.99611151,22.84,0
51270,0.1563291544,41744.7999464616,9380009.275027364,22.9,0
51271,0.1486072436,88379.8819027708,4758425.624403996,23.01,0
51273,0.0056759685,35997.794766876,39134.757912639,30.1,0
51274,0.1794898848,41815.9815269004,11737810.727527956,22.6,0
51275,0.0517654482,23167.4324671444,8374343.188912703,25.3,0
51276,0.1968067451,71548.2672916705,13768175.369089734,22.4,0
51277,0.0682401509,15807.044890813,23395063.585492603,24.7,0
51282,1.599705282,17471.4050478743,60175416.24639533,17.85,0
51284,0.3420109247,37271.4502776448,34913999.82363289,21.2,0
51288,0.0375007522,48481.3945291327,242854.354758257,26.0,0
51292,0.1492931834,66554.0098190057,7934390.289437158,23.0,0
51294,0.6427468824,88882.1625183113,28989666.384583306,19.83,0
51297,0.0714562102,29717.0790617232,10593093.24173085,24.6,0
51298,0.0392681082,25501.1740547445,7829939.276388505,25.9,0
51301,0.0375007522,31125.4757485417,2541872.326548077,26.0,0
51302,0.0202320542,33302.4433366067,1965451.403087544,27.34,0
51304,0.0358129403,45882.8403864671,2477841.251753446,26.1,0
51305,0.411187571,102920.5978388248,39875893.91493813,20.8,1
51306,0.0136157002,41260.3781148752,302798.774779376,28.2,0
51313,0.5297122041,69453.7922228803,10845965.941446202,20.25,1
51316,0.0450858206,66627.1770841854,2551180.066662885,25.6,0
51317,0.0714562102,25314.5128214695,15802633.41228896,24.6,0
51329,0.0743087539,71131.6881096588,16134497.213155536,24.515,0
51330,0.0375007522,44179.1837242549,2618290.598651679,26.0,0
51331,0.0783501764,22609.8702176232,11574935.313535891,24.4,0
51337,0.5224442801,64602.1899244523,27086056.915859748,20.28,0
51341,0.0567596853,32748.2341356176,4260990.356732218,25.1,0
51342,0.0542050786,80289.088717775,2678286.136264977,25.2,0
51345,0.0284472297,18652.347189308,3894010.505373962,26.6,0
51347,0.6824015094,42726.5045633045,18564503.483831603,19.7,0
51360,0.0651688382,70665.8643148345,3119465.6485158,24.8,0
51363,0.0651688382,56835.361780061,1835125.882604543,24.8,0
51373,0.0651688382,47727.5548783273,11264329.624312695,24.8,0
51374,0.0899580388,25322.0552688794,22357609.94165461,24.1,0
51375,0.1563291544,47415.8259037958,25330413.51853001,22.9,0
51386,0.358129403,27103.1694765421,61212399.40493217,21.1,0
51387,0.0622357573,39652.985669801,2773920.209890718,24.9,0
51388,0.4446721997,99742.5759339202,16125235.249988949,20.63,1
51391,0.0824213984,69447.078949783,63941165.03862145,24.29,0
51404,0.0622357573,15044.1448710828,16213150.26799992,24.9,0
51405,0.2716689341,34185.77441662,69913245.01648767,21.7,0
51406,0.0494356193,47133.5462084668,7766814.929243731,25.4,0
51410,0.0411187571,43025.6332352038,48901752.41810462,25.8,0
51415,0.0977327184,29743.7318715962,52144310.45528999,23.92,0
51421,0.0748238376,61322.078744806,1305729.194564922,24.5,0
51422,0.0187948982,36605.1058430522,1386836.297748147,27.5,0
51424,0.0297879063,52682.5194446765,680588.493424897,26.5,0
51434,0.0430566244,82018.4388211472,68330845.70639905,25.7,0
51436,0.1563291544,19670.976718296,27071890.82035904,22.9,0
51438,0.0542050786,20495.4860861311,12236691.3799001,25.2,0
51439,0.0472106499,26175.5417423311,4176099.848617758,25.5,0
51446,0.1219101818,60240.1799923654,69593588.47661202,23.44,0
51453,0.1425738833,17061.8957387554,74278569.77472886,23.1,0
51469,0.016369672,34555.3147871856,821235.743345353,27.8,0
51470,0.5176544822,75707.2044578038,48668209.9174026,20.3,0
51471,0.1032856481,23586.6217316666,18762371.66471068,23.8,0
51472,0.0149293183,48749.2287669256,97209.59351322,28.0,0
51483,0.0748238376,49482.8235192229,1406302.55602424,24.5,0
51486,0.0408356976,28207.264231665,9883486.785708657,25.815,0
51487,0.0887237683,35926.5244267686,36933813.04318762,24.13,0
51488,0.0252371308,35265.32486824,26737161.95100579,26.86,0
51489,2.5944181791,67759.6342897357,40160472.4919398,16.8,0
51495,0.0517654482,26750.1676093925,9968300.28083964,25.3,0
51499,0.0594346868,67384.3181483488,44240606.5186953,25.0,0
51507,0.0311917671,71501.9125311616,489694.295969054,26.4,0
51508,0.0271668934,41234.078775474,2707021.209290104,26.7,0
51511,0.0326617897,122206.6727753706,69146644.36003862,26.3,0
51514,0.0438571068,26723.9310778505,69277309.43776695,25.66,0
51523,0.2259643771,62487.9136132672,5147712.956624533,22.1,0
51526,0.0682401509,60985.4861958523,8671575.96550171,24.7,0
51527,0.3266178974,83479.8365030308,20436323.85397377,21.3,0
51532,0.1185877909,45503.7940009678,53995732.66218468,23.5,0
51533,0.1794898848,63187.4429024645,63628163.01591766,22.6,0
51536,0.7835017643,68909.8251344663,20984741.73166645,19.4,0
51539,0.1241766613,21515.8930780198,15449430.597250912,23.4,0
51540,0.1081533507,32759.7559408844,14587781.273561012,23.7,0
51544,0.0698296682,25390.7647396524,58756945.17522848,24.65,0
51548,0.1032856481,35942.4369150935,20718417.34107857,23.8,0
51550,0.3647875257,58257.4083831594,42825137.06895085,21.06,0
51552,0.0430566244,26590.6601219161,7833448.827458918,25.7,0
51554,0.0377259321,24726.2855259447,10568357.398484008,25.987,0
51555,0.2366137501,76509.6764350054,27087264.245469585,22.0,0
51559,0.0375007522,73298.0829198269,67745882.52016471,26.0,0
51565,0.130028927,39180.4978660488,31022644.81508951,23.3,0
51567,0.0392681082,33843.930087675,6087768.049879707,25.9,0
51570,0.0651688382,86091.0575822053,29765276.42315523,24.8,0
51572,0.1241766613,61964.9046223157,39236762.77611634,23.4,0
51573,0.0383742569,33954.0155920624,64599987.93954857,25.95,0
51580,0.0567596853,32899.7548001839,10713541.353410084,25.1,0
51582,0.0472106499,49938.1317469314,6612757.150835305,25.5,0
51584,0.0594346868,55108.1597510984,4974940.925462194,25.0,0
51586,0.5176544822,71296.317596426,36742953.37292017,20.3,0
51589,0.0494356193,45989.3210275854,35805211.900483266,25.4,0
51591,0.0098637028,23969.6567253652,9448268.25490436,28.9,0
51592,0.0517654482,33708.8965109601,28440024.706555303,25.3,0
51600,0.7112789871,77712.9548095832,60987212.13974688,19.61,0
51602,0.1636967205,6131.9388716575,48469498.66276735,22.8,0
51603,0.1185877909,27499.2873416633,7624645.535955812,23.5,0
51605,0.0820427065,57699.844453548,17228548.383708283,24.3,0
51607,0.0748238376,41901.2714353558,11114327.3763103,24.5,0
51609,0.0783501764,41480.3378274318,7711939.348811609,24.4,0
51610,0.0085004121,52973.1817326349,1695877.50740667,29.223,0
51611,0.0748238376,33739.5698264429,9575167.535370752,24.5,0
51612,0.0494356193,18945.0722261043,48238085.41846861,25.4,0
51613,0.01995446,40721.2424314459,29165932.647994168,27.37,0
51621,0.1132504611,69968.9915254508,3762835.912260202,23.6,0
51627,0.0847305409,63652.5613499202,67174756.68811177,24.23,0
51644,0.0358129403,26665.0846287409,4003333.113220017,26.1,0
51645,0.0411187571,50165.3765977798,6248460.157758055,25.8,0
51647,0.0411187571,21537.315731774,7813618.986519577,25.8,0
51654,0.0149293183,32632.6740430355,786748.033827246,28.0,0
51655,0.0187948982,25964.6205075489,4094718.607337758,27.5,0
51657,0.2844722965,56861.9975880558,57853808.86159743,21.6,0
51663,0.0472106499,41044.6905140851,3703228.132325944,25.5,0
51667,0.0156329154,31888.5266926171,858228.798311924,27.9,0
51669,0.0247765013,36706.697494385,2445201.584562597,26.9,0
51675,0.1185877909,20646.1866697831,21423437.11144677,23.5,0
51678,0.0284472297,31382.5399190892,4239687.545245283,26.6,0
51681,0.0820427065,69247.826584205,45766139.38493804,24.3,0
51683,0.016369672,54835.0086593876,41657549.91349601,27.8,0
51685,0.0669946278,53510.076228767,49288935.85076084,24.74,0
51686,0.1207925025,100069.2713341915,49871777.08096794,23.46,0
51688,0.0594346868,40997.9031054462,13836621.810057629,25.0,0
51690,0.0517654482,66573.39536258,2888538.342978181,25.3,0
51691,0.1563291544,60963.7584266129,8812555.980924195,22.9,0
51693,0.2844722965,54459.7279807165,26071063.29783208,21.6,0
51709,0.0820427065,40557.765503362,2338387.598358359,24.3,0
51711,0.0450858206,24265.5552019045,10892554.248673934,25.6,0
51712,0.0986370281,64998.5334878909,8006236.715995477,23.9,0
51727,0.0859092601,33635.4246544342,8969745.105078623,24.2,0
51729,0.0986370281,43816.5282364279,9898362.169590402,23.9,0
51732,0.2754482254,66736.4114174627,22589376.820358247,21.67,1
51739,0.6223575734,81641.4256853482,19673804.28725748,19.9,1
51740,0.0899580388,40845.9712291736,8321392.364595575,24.1,0
51742,0.0179489885,58069.3452751404,861276.196682546,27.6,0
51743,0.0259441818,31776.4981545324,2416969.30997854,26.8,0
51754,0.7145621017,79405.8718709714,60905329.53616536,19.6,0
51756,0.1425738833,67349.2887644864,33663144.86311926,23.1,0
51765,0.5675968529,34635.5412559057,14804053.582798967,20.1,1
51766,0.0342010925,38641.5069571832,4519297.19907532,26.2,0
51767,0.0859092601,39546.8299454746,20693353.31002452,24.2,0
51768,0.0089958039,75804.6900844267,100452.232063979,29.1,0
51769,0.0859092601,31597.2264196962,9633924.582137896,24.2,0
51770,0.0682401509,40583.4267128695,8260541.426361617,24.7,0
51772,0.0196806745,84356.4305339618,59468687.41012109,27.4,0
51784,0.5623930936,23730.5743420037,43758688.85856117,20.12,0
51785,0.0430566244,36723.7439898246,1990400.902012321,25.7,0
51786,0.0124577605,65218.8355976916,211196.872382893,28.393,0
51791,0.0824213984,71271.6307434781,63657496.73473916,24.29,0
51792,0.2512117673,57012.2366377367,63802415.34792322,21.87,0
51799,0.042076536,57809.315468669,44843191.346669696,25.75,0
51801,0.3119176705,36675.7704759478,27061400.03036869,21.4,0
51810,0.0594346868,64204.4878077539,43475373.54581295,25.0,0
51819,0.1132504611,20480.869078788,18859919.15493287,23.6,0
51820,0.0622357573,26036.3907014429,57261953.19285943,24.9,0
51822,0.0342010925,32003.2328276334,20335626.984512985,26.2,0
51823,0.1101640716,27802.5771758526,43879938.60538659,23.66,0
51833,0.0259441818,43801.9782423124,1486004.770650508,26.8,0
51834,0.0651688382,71081.6501535286,7247440.356027529,24.8,0
51837,0.0156329154,87082.7258520684,56995781.36217937,27.9,0
51843,0.6546964391,101194.0639428884,37013146.28962731,19.79,0
51849,0.2594418179,42329.6078948525,28387343.63711736,21.8,0
51852,0.0494356193,26534.8374560545,10844965.924564611,25.4,0
51853,0.0622357573,58534.1514504774,6266160.50293752,24.9,0
51855,0.0411187571,42565.8298993812,1251163.670678162,25.8,0
51870,0.0820427065,9988.6011286499,32443710.0928396,24.3,0
51871,0.5598091321,110412.269902876,28952740.42426143,20.13,1
51872,0.1361570015,115148.2051128906,56025938.53552703,23.2,0
51897,0.3420109247,27594.2334867498,40767727.735496014,21.2,0
51902,0.0748238376,28723.9143727524,12677102.6771689,24.5,0
51905,0.1241766613,83236.1071059209,42435701.82931625,23.4,0
51908,0.0259441818,74303.6646354311,31952210.67417219,26.8,0
51913,0.0375007522,33752.5734653079,3115296.116522308,26.0,0
51914,0.0233367288,23531.4142579261,7427827.322687117,27.03,0
51915,0.0201112923,32873.7759618099,2993836.259488478,27.353,0
51927,0.0358129403,58120.1664456326,1189995.300723851,26.1,0
51937,0.0215794305,45751.1057825836,777852.794879176,27.2,0
51939,0.0714562102,65368.8679578473,31148561.372188084,24.6,0
51941,0.0111696606,83733.8227696807,41691880.57517019,28.63,0
51950,0.0542050786,75197.2515716585,4283105.230336874,25.2,0
51953,0.0663804174,46657.0462741981,22314098.009904925,24.76,0
51976,0.0594346868,62987.7385261692,70010709.06101798,25.0,0
51979,0.0714562102,17010.9863441851,23714020.501009617,24.6,0
51980,0.0748238376,27867.6887238675,12316076.776157282,24.5,0
51982,0.0271668934,42750.4052567056,3986410.213211155,26.7,0
51983,0.0698296682,58491.9994473731,68528746.33505614,24.65,0
51984,0.2060819612,19523.1008988665,68596679.95452568,22.3,0
51985,0.0450858206,43809.4334962289,21687301.574499525,25.6,0
51991,0.7835017643,56071.4330619594,73471276.70246537,19.4,0
51992,0.0622357573,28736.5059913087,11171691.72674689,24.9,0
51995,0.130028927,40563.2468167708,13568516.157631656,23.3,0
51996,0.0899580388,37127.8873601633,21768337.31949876,24.1,0
51997,0.0594346868,32126.6028449346,2503726.186159333,25.0,0
51998,0.0682401509,40539.149219902,5679719.693661831,24.7,0
51999,0.0986370281,36051.8739989828,4607732.697995596,23.9,0
52000,0.3837425691,68457.3965997937,43934001.6599476,20.95,0
52001,0.0171411509,68413.9128122905,66818503.33314783,27.7,0
52003,0.0570216761,39483.9954094529,43679874.65689123,25.09,0
52004,0.0851216393,48624.0286429991,44854873.63881522,24.22,0
52011,0.0748238376,31340.9224390631,9465225.936418,24.5,0
52043,0.0311917671,21731.6379235295,1681593.663422478,26.4,0
52044,0.0136157002,43663.8922564741,1511314.531165819,28.2,0
52045,0.2366137501,50171.960980183,28151832.652842943,22.0,0
52046,0.1032856481,39040.0372318464,20904166.34419257,23.8,0
52048,0.0342010925,28384.7233281328,4894679.499038079,26.2,0
52055,0.5623930936,58412.0337601493,68080425.3795264,20.12,0
52059,0.0430566244,24047.7222426246,2838205.271949035,25.7,0
52060,0.0058430551,43356.1402228162,222020.667231855,30.037,0
52062,0.6730386097,66368.0875604281,67230712.245487,19.73,0
52064,0.0485333175,52754.9958601499,71722286.38616796,25.44,0
52074,0.0113250461,39742.9547628715,279644.106219498,28.6,0
52076,0.5395602892,66628.275837448,28276655.754230328,20.21,0
52077,0.0206081961,31888.1844799776,71358365.21285972,27.3,0
52085,0.3119176705,63991.2720395621,23509849.41779233,21.4,0
52087,0.0450858206,80609.5442156303,1580597.568302114,25.6,0
52088,0.0149293183,31504.6386607327,1374260.921278503,28.0,0
52105,0.0342010925,34102.2435138259,215368.678264009,26.2,0
52106,0.0472106499,61720.2666880776,2860953.183900383,25.5,0
52107,0.0494356193,48116.4699423769,5038593.203490198,25.4,0
52108,0.4305662442,92034.168296143,14160244.608341005,20.7,0
52109,0.0254706471,86444.1552506116,50671646.38885225,26.84,0
52111,0.5943468684,120915.620342897,63410395.0720548,20.0,0
52116,0.2594418179,37465.1846346326,14587860.1116385,21.8,1
52117,0.0342010925,43936.3431026442,40605659.656328976,26.2,0
52123,0.0494356193,46615.5968769673,558731.618603874,25.4,0
52124,0.0682401509,46923.6292101907,7767617.447017346,24.7,0
52126,0.0651688382,20773.3010344918,28396269.99242239,24.8,0
52128,0.0651688382,85818.0146136228,30380554.839836143,24.8,0
52129,0.2060819612,41427.0586237226,69612606.34519237,22.3,0
52132,0.6397937287,57600.1193778961,35290662.2774486,19.84,1
52136,0.358129403,7853.2954657968,55978457.54788944,21.1,0
52139,0.0783501764,39434.3150421352,3531685.242142886,24.4,0
52156,0.0517654482,32829.1837515327,14844445.262015348,25.3,0
52168,0.5702167609,77112.8908541147,62008671.46747466,20.09,1
52170,0.7145621017,64731.9319083673,65420764.985904925,19.6,0
52174,0.6516883822,72990.0273137796,62074818.27502514,19.8,0
52176,0.0714562102,53990.6658910304,14084620.027736688,24.6,0
52177,0.0472106499,30345.3799178651,6516860.667585797,25.5,0
52182,0.1288368146,75904.4861890682,53134809.53143512,23.32,0
52184,0.0326617897,41442.8487573272,34612822.19609135,26.3,0
52190,0.0450858206,42652.5099680869,48917014.07864649,25.6,0
52193,0.0247765013,29590.4769184426,4279776.752528309,26.9,0
52194,0.0472106499,63811.0864060862,3458655.735789459,25.5,0
52195,0.0187948982,55118.944644278,2014713.248648981,27.5,0
52197,0.0179489885,50793.3926359787,192622.277251148,27.6,0
52198,0.130028927,48211.1570899454,14670146.853865825,23.3,0
52204,0.0494356193,40241.6083415934,2952840.159997938,25.4,0
52206,0.0206081961,27682.4983936749,1216752.03167695,27.3,0
52208,0.1241766613,49644.6379162304,59321385.11943624,23.4,0
52210,0.1563291544,48652.1802988729,28628607.25788476,22.9,0
52227,0.0542050786,57107.7974378405,3563966.368118706,25.2,0
52228,0.2060819612,9491.5339010984,40313348.23078894,22.3,0
52230,0.0682401509,28545.9187117676,7419732.836257796,24.7,0
52237,0.1241766613,31483.8069757892,13975931.400703903,23.4,0
52238,0.0450858206,25987.8521493354,12285730.45927332,25.6,0
52239,0.0594346868,26405.8427448262,3538311.619955388,25.0,0
52240,0.0986370281,57925.3361519009,28989384.85635175,23.9,0
52243,0.1794898848,53203.9776586006,13985177.715933291,22.6,0
52257,0.0183670741,38319.5102880143,30615724.05281676,27.55,0
52263,0.2594418179,39442.4473862671,18685809.73377252,21.8,0
52264,0.0284472297,43909.0436646724,2365001.85230007,26.6,0
52265,0.2259643771,69515.9538098562,62455607.46088373,22.1,0
52266,0.4875733714,74979.243365863,37484159.6862182,20.43,0
52268,0.0567596853,17381.1483270707,14005381.027955089,25.1,0
52269,0.0622357573,69344.1945668286,64186764.61901272,24.9,0
52271,0.2606393469,82856.1800988716,67869999.02593273,21.79,0
52275,0.0342010925,30276.1892224476,6776065.186907621,26.2,0
52276,0.0682401509,74405.8658621441,5075374.457792423,24.7,0
52278,0.0636854144,40965.9970492055,25557659.59448161,24.85,0
52289,0.0392681082,114352.2307470942,61102138.56412484,25.9,0
52290,0.2477650126,54542.573554235,29462925.76879544,21.9,0
52294,0.5420507863,83493.2488576507,64752243.07163402,20.2,0
52295,0.2157943048,62457.6879600761,24975931.237789217,22.2,0
52310,0.0986370281,26474.4714189378,12862686.70375186,23.9,0
52311,0.0375007522,47021.4317030785,3128730.289484261,26.0,0
52313,0.0472106499,37391.6584966475,3237664.780616388,25.5,0
52314,0.2259643771,50410.7644054601,27103943.95918097,22.1,0
